word,POS,level1_freq,level2_freq,level3_freq,level4_freq,level5_freq,level6_freq,total_freq,n_level1,n_level2,n_level3,n_level4,n_level5,n_level6,n_total
badkar,NN,0.0,0.22397672744909733,9.118618800081364,5.913965252273551,0.0,0.0,12.319809617373734,0,1,9,6,0,0,16
badkläder,NN,0.0,13.055380087287377,2.115045060062248,0.0,0.0,0.0,2.9731021792140333,0,6,3,0,0,0,9
badminton,NN,0.0,3.6331406775121757,0.0,0.0,0.3995839536160853,0.0,0.6985520473015492,0,2,0,0,1,0,3
badplats,NN,0.0,0.16152167844886828,0.0,1.8969433319737545,0.0,0.0,3.819378738909038,0,1,0,6,0,0,7
badrock,NN,0.0,0.0,0.03915140464333322,2.116422020845026,0.0,0.0,2.7621755719988603,0,0,1,3,0,0,4
badrum,NN,1.5808094447098568,8.297317701791007,55.72761648150374,42.40639143953325,0.30644208969140113,28.126474620955246,52.54777929184477,2,3,23,27,1,1,57
badrumsgolv,NN,0.0,0.0,0.0,0.08659928074896994,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
badrumsskåp,NN,0.0,0.0,0.0,0.02915687858034205,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
badrumsspegel,NN,0.0,0.0,0.1248488937661788,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
badsemester,NN,1.2125526990672197,0.0,0.0,0.0,0.0,0.0,0.02648400599012324,1,0,0,0,0,0,1
badskum,NN,0.0,0.0,0.1789828682438607,0.07563361331047809,0.0,0.0,2.778701531333546,0,0,2,2,0,0,4
badstrand,NN,0.0,0.0,0.0,0.9024267598886988,0.0,0.0,0.8716278955155842,0,0,0,2,0,0,2
badvakt,NN,0.0,0.0,0.5483655688491984,0.07872357216692354,0.0,0.0,5.289751168352064,0,0,10,1,0,0,11
bagage,NN,0.0,0.0,0.0,0.052837626172146296,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bagagelucka,NN,0.0,0.0,0.0,0.05456022796413432,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bagare,NN,1.5879949421858106,0.0,0.077775872481238,0.9270795544279548,0.0,0.0,2.6078839104949307,1,0,1,2,0,0,4
bageri,NN,4.763984826557432,7.63837816775315,11.269644232952684,0.9332511612464451,0.0,0.0,15.85491349315765,3,6,14,2,0,0,25
bajonett,NN,0.0,0.0,0.0,0.05569298945380738,0.0,0.0,0.43581394775779203,0,0,0,1,0,0,1
bajs,NN,0.0,0.32030238296042246,0.09985452462868973,0.07434668901451817,0.0,0.0,2.741239830259251,0,2,1,1,0,0,4
bajsa,VB,0.0,0.0,0.1072316399046879,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bajsig,JJ,0.0,0.0,0.10319179106306985,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bajspåse,NN,0.0,0.0,0.1072316399046879,0.0,0.0,0.0,0.26888910543535355,0,0,1,0,0,0,1
bak,PP,0.0,0.07371262052848353,0.0,0.0,0.0,0.0,0.11374625757305923,0,1,0,0,0,0,1
bak,NN,0.0,0.0,0.0407146504994376,0.03918416371969646,0.0,0.0,1.3893507656667725,0,0,1,1,0,0,2
